,score_title,score_summary
2020-07-20,0.1085464211387766,-0.013207984553581
2020-07-21,-0.1503794686152385,-0.009720597272882
2020-07-22,-0.147650076970458,0.057896827849249
2020-07-23,0.0286561586723035,0.0346555026349465
2020-07-24,-0.2645063735544681,-0.0915933167906823
2020-07-27,-0.0695992956558863,-0.1229348139216502
2020-07-28,-0.0869560908526182,-0.1359537582844495
2020-07-29,0.1382610388100147,0.2168686534666145
2020-07-30,-0.0932590398006141,-0.1333441557362675
2020-07-31,-0.0393014022459586,0.026768991878877
2020-08-03,-0.0203433279982871,-0.0818152623768481
2020-08-04,0.1214287262409925,0.1013661119155585
2020-08-05,-0.013974400406534,-0.0359691520023978
2020-08-06,-0.1764801874756813,0.2826912529145678
2020-08-07,-0.0202608284436994,-0.0150732590506474
2020-08-10,0.2261046203784644,0.2851226162165403
2020-08-11,0.0807768527107934,0.0085957584281762
2020-08-12,0.064580788090825,0.1279971398082044
2020-08-13,0.0723238915670663,-0.0063066465469698
2020-08-14,-0.2445376443543604,-0.0111231026904923
2020-08-17,0.0768428309397264,0.186439180069349
2020-08-18,0.201661806139681,0.1657770844176411
2020-08-19,0.1985322883860631,0.2729926715520295
2020-08-20,0.13318531720766,-0.0470968000590801
2020-08-21,-0.0129618704319,0.4361911644538243
2020-08-24,0.1428077005382095,0.3458941006766898
2020-08-25,-0.0844698462635278,0.1712019905758401
2020-08-26,0.2136209614574909,0.5430510563465456
2020-08-27,-0.1652318158497413,-0.1277188087503115
2020-08-28,-0.1717160083353519,0.2251240129116922
2020-08-31,0.0649444277930472,0.1787829741924291
2020-09-01,0.1395946638658642,0.2085451727792147
2020-09-02,-0.1753059468944283,0.0318865686308081
2020-09-03,-0.0727194683920396,-0.1878102411303603
2020-09-04,-0.0666456720126526,-0.3878751239251523
2020-09-08,-0.2151245294371619,-0.2743312560099488
2020-09-09,-0.1334004856180399,-0.1139169640114737
2020-09-10,0.1911552403536107,-0.4096655689041923
2020-09-11,-0.0482466575793094,0.0184072713729822
2020-09-14,-0.0919519546441733,-0.287328636739403
2020-09-15,0.0539849810302257,0.0279537482808033
2020-09-16,0.2730641771107912,0.1537853063394625
2020-09-17,0.0361658485074128,0.0397386097992282
2020-09-18,-0.0391965607802073,0.0747302820285161
2020-09-21,0.1268522596607605,0.0365355728814999
2020-09-22,0.153649449672388,0.1118613950827199
2020-09-23,-0.0715854996815323,-0.016605078180631
2020-09-24,-0.0505553541616315,-0.1489928051947601
2020-09-25,0.0486053390694516,0.2944922555770192
2020-09-28,0.1288656469434499,-0.0348583145222316
2020-09-29,0.1910069179721176,0.2389375120401382
2020-09-30,0.0440462231636047,0.2171804331243038
2020-10-01,0.1116793394088745,0.1287368740886449
2020-10-02,0.1686785861849785,0.2545080192387104
2020-10-05,0.1200964295615752,0.4116047248244285
2020-10-06,0.1137445569038391,-0.016094771027565
2020-10-07,-0.1019728437066078,0.0123486942301193
2020-10-08,0.6335894106887281,0.3215143457055092
2020-10-09,0.1266115924809128,-0.0091110423672944
2020-10-12,-0.0845958702266216,0.1710555478930473
2020-10-13,0.3919998273874323,0.7160028417905172
2020-10-14,0.1989685617801216,0.0405222919804078
2020-10-15,-0.1706781428307295,-0.0472322165966033
2020-10-16,0.0608387528918683,0.2400062362042566
2020-10-19,0.166605883943183,0.4472163271691118
2020-10-20,0.0702852476388216,-0.0708544433582574
2020-10-21,0.1156346468487754,0.1151929284581759
2020-10-22,0.1951323956996202,0.0984721719970305
2020-10-23,-0.1124064739793539,0.059391427024578
2020-10-26,0.5990936428308486,0.5969325054436923
2020-10-27,0.0704110616019794,0.1242461310965674
2020-10-28,0.4240180561318993,0.3468257784843445
2020-10-29,0.1079917210671636,0.3760504366623031
2020-10-30,0.0888701031605402,-0.0915430982907613
2020-11-02,0.3092881347984075,0.6115065887570381
2020-11-04,-0.0832612700760364,-0.0359502428521712
2020-11-05,0.012641829252243,0.1800219178199768
2020-11-06,0.0595393532088824,0.0130388348230293
2020-11-09,-0.0245290398597717,-0.0130499303340911
2020-11-10,0.3462935354560613,0.3248844722285867
2020-11-11,0.0763499643653631,0.615847572684288
2020-11-12,0.3833944062617692,0.2675076410964583
2020-11-13,0.1816655356436967,0.1546074301873644
2020-11-16,0.0910846851766109,0.258751656798025
2020-11-17,0.1005982861854136,0.1298879572500785
2020-11-18,0.1405488916096233,0.1743396917978922
2020-11-19,0.2890629213960731,0.1652527520086105
2020-11-20,0.3626705232179827,0.2674722245721905
2020-11-23,0.153857742746671,0.1556839520732561
2020-11-24,0.2795460782945156,-0.0776474022099541
2020-11-25,-0.1793933495879173,-0.0513701230287551
2020-11-27,-0.4926965162158012,-0.5132597686929835
2020-11-30,0.1075932149376188,0.0620306927178587
2020-12-01,0.1390810054061668,0.1294256324835476
2020-12-02,-0.0572041592250267,0.1180500464513897
2020-12-03,0.0513837051523082,0.1855556937190247
2020-12-04,0.0302688898518681,0.3281791410926315
2020-12-07,0.1785083398222923,0.2093284325053294
2020-12-08,0.1136253777552734,0.1744602520413922
2020-12-09,0.0768489675330264,-0.0474222361642335
2020-12-10,0.0518115775373119,0.1416344399062487
2020-12-11,-0.0484969206154346,0.025791687947331
2020-12-14,-0.0898144841194152,0.1041039135307073
2020-12-15,0.0483610718087716,0.1354279678992249
2020-12-16,0.4357393756508827,0.4823450203984976
2020-12-17,0.145645525645126,0.0055442309910149
2020-12-18,-0.0991455443380844,0.0567169213623163
2020-12-21,-0.1265277847971605,0.0483211508371691
2020-12-22,-0.0977310502812976,-0.1100891354671191
2020-12-23,-0.1520478588839372,0.0047824849219371
2020-12-24,-0.1205942484860618,-0.1484605142743223
2020-12-28,-0.30272072032094,-0.0321428538300097
2020-12-29,-0.2211085021495819,-0.2547246597707271
2020-12-30,0.3472636789083481,-0.0233108002692461
2020-12-31,-0.0764045033914347,-0.1769962991070416
2021-01-04,0.0564472884512864,0.2789476575831381
2021-01-05,0.1284028674874986,0.0516937438930783
2021-01-06,0.0890089496970176,0.2653720543202426
2021-01-07,-0.0104055726900696,0.2212375028369327
2021-01-08,0.2287223193794489,0.2531228843455513
2021-01-11,0.1997858983952374,0.1885471898574559
2021-01-12,-0.2119162963437182,0.1306539585902577
2021-01-13,0.0759460354068626,0.4019044794840738
2021-01-14,-0.1509610305407217,0.0496317494350175
2021-01-15,0.043258911371231,0.2690232586115598
2021-01-19,0.1140792841712633,0.1685288099537568
2021-01-20,0.0911561108918653,0.1416257325973775
2021-01-21,0.0094060542828896,0.0668806990462483
2021-01-22,0.0728920191112491,0.1184894556904004
2021-01-25,-0.0423564527183771,-0.1090690505069991
2021-01-26,-0.0093163630979902,0.1194581438513363
2021-01-27,-0.0716455570654943,0.0516969578263039
2021-01-28,-0.0185140602509765,-0.0203347602566959
2021-01-29,-0.0158920732016364,-0.1687035651670561
2021-02-01,0.2103625993956537,0.1551153422607218
2021-02-02,-0.1383447623501221,-0.1435449864715337
2021-02-03,0.1137262783013284,0.1001993456156924
2021-02-04,-0.102630784057758,-0.221326754767109
2021-02-05,-0.0236178254708647,0.2249808717519044
2021-02-08,0.0731752428329653,0.2181835300358081
2021-02-09,0.1521351029795985,0.1671188497985963
2021-02-10,0.1169760212626146,0.1011789169270491
2021-02-11,-0.0130786350683162,-0.0396481296981225
2021-02-12,0.0829535894361989,-0.0400587484240532
2021-02-16,-0.0177533436566591,0.3335449402530988
2021-02-17,-0.1562281857160004,-0.0740316349900129
2021-02-18,0.1277246367843712,0.165864265585939
2021-02-19,0.2160481180374821,0.0939837764275984
2021-02-22,-0.1992753413750937,-0.1543414559084595
2021-02-23,-0.1440522367507219,-0.2064231493137777
2021-02-24,-0.0956973226275295,-0.1496264501474797
2021-02-25,-0.141231245139525,-0.0256322802354892
2021-02-26,-0.1705568498000502,-0.0018188687455323
2021-03-01,0.0512562779088815,0.0048008242725498
2021-03-02,0.0888969172887942,0.025398137705291
2021-03-03,0.2557608422768466,-0.0489202649332582
2021-03-04,-0.0568195446752584,0.0261191878324517
2021-03-05,-0.0125914410584502,-0.2079877639571253
2021-03-08,-0.3230817284257639,-0.118780537375382
2021-03-09,0.1853982478139862,0.2749257854296155
2021-03-10,-0.0995385852427436,0.0431696434493343
2021-03-11,0.1770978498139551,0.0468994750242148
2021-03-12,-0.1355304634746383,-0.2245207229519591
2021-03-15,-0.0597363680394159,-0.1207493362620611
2021-03-16,0.2202170208880776,0.1499522001678614
2021-03-17,-0.0408255169168114,-0.2377197737140315
2021-03-18,-0.0204793267572919,0.1317310802017649
2021-03-19,-0.0981947662308812,-0.0809032684192061
2021-03-22,0.2724964858165809,0.3861483439004847
2021-03-23,0.1317216273552427,0.2068677392995191
2021-03-24,-0.0259428237830953,0.0268782888583484
2021-03-25,-0.0381585317663848,0.1058843361524244
2021-03-26,-0.0998467596417123,-0.0614882913615667
2021-03-29,0.2182006783783436,0.2321536558680236
2021-03-30,0.0048875331002123,0.1703874156719037
2021-03-31,0.107272759484856,-0.001927751602362
2021-04-01,0.2313356528058648,0.4149371236562729
2021-04-05,0.2452507920208431,0.339608323996857
2021-04-06,-0.0606402320166428,0.2460718817181057
2021-04-07,0.3019785149022936,0.3374570310736696
2021-04-08,0.1059587526445587,-0.0202393249298135
2021-04-09,0.1766977043822407,-0.0468837011605501
2021-04-12,0.3517633103100316,0.3118742725457109
2021-04-13,0.2696925966689984,0.1694156437146442
2021-04-14,-0.008559309805815,0.2650498753198637
2021-04-15,0.0799996425562045,0.2212136535850517
2021-04-16,0.0913696467565993,0.0294591691344976
2021-04-19,-0.1447821526195515,-0.2160402471199631
2021-04-20,-0.2305247801191666,-0.0946331015130614
2021-04-21,-0.0662619157228618,-0.0382605360355228
2021-04-22,-0.0953324777384599,-0.1349550788601239
2021-04-23,0.0275154097471386,0.1455849482988317
2021-04-26,0.0489139926309386,0.0989692857230289
2021-04-27,-0.0032520453756054,0.067705123765128
2021-04-28,-0.145285316945418,-0.2748832309186674
2021-04-29,0.0455855914555928,0.0201078287837113
2021-04-30,0.0147791701768125,0.2564907872916332
2021-05-03,0.0827294172098239,-0.1722796023823321
2021-05-04,-0.4362397864460945,-0.1128538497723639
2021-05-05,-0.1124924028602739,-0.1881103528042634
2021-05-06,0.1285768731364182,0.1882110727019608
2021-05-07,0.0564436465501785,0.3946647314975659
2021-05-10,-0.2266880083119585,-0.2438967292684884
2021-05-11,-0.3118315960925359,-0.4042528008039181
2021-05-12,-0.289645538266216,-0.1956925703478711
2021-05-13,-0.1550822970099174,-0.2838134003930494
2021-05-14,-0.1626203218918471,-0.1762150182240894
2021-05-17,-0.1217713126912713,-0.2091450038397063
2021-05-18,0.0426318854838609,-0.0093326350798209
2021-05-19,-0.3357546782459725,-0.3268568935154965
2021-05-20,-0.2518978613532251,-0.0437424828781297
2021-05-21,-0.1012272371876019,-0.1586054998886897
2021-05-24,-0.1767831387167627,0.1191007672724398
2021-05-25,-0.1330435103219416,0.01273253844637
2021-05-26,0.1981493789288732,0.1628190883331828
2021-05-27,-0.3570577342595373,-0.2435585773949112
2021-05-28,-0.0974229789442486,-0.2245756551209423
2021-06-01,0.0637573444594939,0.1002402377004424
2021-06-02,-0.0778864186845327,-0.1820611312397216
2021-06-03,-0.0178403797248999,-0.0983430645739038
2021-06-04,0.2014577588332551,0.0860938523408203
2021-06-07,-0.0050132519432476,-0.3059394195941942
2021-06-08,0.0390386512735858,-0.2224886072217486
2021-06-09,0.095176677721051,-0.0652355262293265
2021-06-10,0.1547096719034016,0.1623473185890664
2021-06-11,0.1628303641023544,0.0994930575148035
2021-06-14,0.0909856706857681,-0.0187814534583594
2021-06-15,0.1155145615339279,0.0659099768847227
2021-06-16,0.0786532025252069,0.303687324481351
2021-06-17,0.02381560835056,-0.0904941958918546
2021-06-18,-0.0782777369022369,-0.3261228166520595
2021-06-21,-0.0004463676984111,-0.1719973014357189
2021-06-22,0.0411092818069916,-0.0422835354048472
2021-06-23,-0.1508252580783196,-0.0677472847247762
2021-06-24,0.0091652600715557,-0.0643221877515316
2021-06-25,-0.0382464604917913,-0.0295613191944236
2021-06-28,-0.1095353553692499,0.0827515609976318
2021-06-29,-0.0679393857717514,0.0106823000325156
2021-06-30,0.1095251965408141,0.1662458051951268
2021-07-01,-0.0209576007392671,-0.0374015194881293
2021-07-02,0.1783138830214738,0.4077951019968499
2021-07-06,-0.0477959185955114,0.0221673906683766
2021-07-07,-0.0001660565083677,-0.1118167782710357
2021-07-08,-0.2945868180443843,0.0785466161453061
2021-07-09,0.0022949267178773,0.0242617951706051
2021-07-12,-0.0099399402164495,-0.0324495608010926
2021-07-13,0.147537616347628,0.2314876740620959
2021-07-14,-0.1967095800421454,-0.0485452818825389
2021-07-15,-0.0387434384319931,0.1214334024116396
2021-07-16,-0.1191178245040086,0.0244214390046321
2021-07-19,-0.1803453937172889,-0.1158045309285322
2021-07-20,0.2839957326650619,0.3886368635317517
2021-07-21,-0.0773652326315641,0.1363584481490155
2021-07-22,0.2465975460811303,0.4533030779984516
2021-07-23,-0.2923413426615298,0.0488016961608082
2021-07-26,-0.0680860125770171,-0.1702641889705886
2021-07-27,-0.0299488154989553,-0.0367776182730023
2021-07-28,-0.2027906412258744,-0.0145148759863028
2021-07-29,0.285257493907755,0.181201084093614
2021-07-30,-0.4738955734805627,-0.3093968961726535
2021-08-02,-0.4075815882533788,0.3038254342973232
2021-08-03,0.420731376058289,0.3314134553074837
2021-08-04,-0.0185848457738757,-0.0452566849688688
2021-08-05,0.08426024681992,-0.022311949826501
2021-08-06,0.0580662056803703,-0.0092618812496463
2021-08-09,0.0828282177034351,0.2324121139115757
2021-08-10,-0.0834687564235467,-0.1991333005090172
2021-08-11,0.1369855240918696,0.008346993708983
2021-08-12,-0.0815761519285539,-0.1417956505281229
2021-08-13,-0.118591266994675,-0.2613212386560108
2021-08-16,-0.2319137846430142,-0.0458483381817738
2021-08-17,-0.0774771852884441,-0.0452761406777426
2021-08-18,0.0640005336608737,-0.03271281082804
2021-08-19,0.0101695567783382,-0.0498024782993727
2021-08-20,0.0637247916311025,-0.0299951002820197
2021-08-23,-0.0293473694473505,0.1516560901488576
2021-08-24,-0.0743428814328379,-0.0887713124630627
2021-08-25,0.1290826719875137,0.217176731572383
2021-08-26,0.0080500232676664,0.0155046912324097
2021-08-27,0.1733360923826694,0.028224857756868
2021-08-30,-0.2154286563396454,-0.3149329839274287
2021-08-31,0.4246927164494991,0.4015413835644722
2021-09-01,0.1338186593992369,-0.0286150500178337
2021-09-02,-0.3301657065749168,-0.1967436894774437
2021-09-03,-0.216239106375724,-0.2187128863297402
2021-09-07,-0.2071094434294435,0.0566601351041484
2021-09-08,0.0193962768341104,-0.2189158733623723
2021-09-09,-0.0119010439763466,-0.0488560410147464
2021-09-10,0.0004238910041749,0.0298355141033728
2021-09-13,-0.2719753955801328,-0.0326860876133044
2021-09-14,-0.0027248194285978,-0.0118217746364987
2021-09-15,0.302998942323029,0.0485729402862489
2021-09-16,-0.1254868126577801,0.0045548760746088
2021-09-17,0.1979498223712047,0.1994688412243569
2021-09-20,-0.2325092615293605,0.1296866620580355
2021-09-21,-0.9100886583328248,-0.9218303561210632
2021-09-22,-0.1559547750013215,0.1066874079406261
2021-09-23,0.3387724056374281,-0.0214100624434649
2021-09-24,0.0370002619922161,0.0424990989267826
2021-09-27,0.0789714462377808,-0.0138662305067886
2021-09-28,0.0962150678969919,0.0486458589633305
2021-09-29,-0.158106051917587,-0.0079904740144099
2021-09-30,-0.2938497210852802,-0.1851729926420375
2021-10-01,0.1762886382639408,-0.27465227432549
2021-10-04,-0.2807767120404885,-0.0770902533131914
2021-10-05,-0.1183205406893702,-0.1404749255846528
2021-10-06,-0.0045838367992213,0.0099897190396274
2021-10-07,0.2148497558127229,0.1674195422838704
2021-10-08,-0.0732501839640839,-0.0872371015192448
2021-10-11,0.0242525916546583,0.247529282101563
2021-10-12,0.2319276311567851,0.1799182110865201
2021-10-13,0.1687637382586087,-0.0960110874314393
2021-10-14,-0.2604141026321385,-0.2959110781343447
2021-10-15,0.3178520938381552,0.2848767443663544
2021-10-18,0.1989996803924441,0.2432735230773687
2021-10-19,0.0770255903092523,-0.1367523446161714
2021-10-20,0.0990216555073857,0.1118472279896113
2021-10-21,0.0884842065800177,-0.0162165106127136
2021-10-22,-0.2542359501123428,-0.1950671878953775
2021-10-25,0.2213893244590829,0.157602751636695
2021-10-26,-0.044271168751376,0.1577382767768133
2021-10-27,0.1545127570473899,0.1462966390600841
2021-10-28,0.0691809316631406,0.1503944734577089
2021-10-29,0.0318515445463932,0.1700492372784095
2021-11-01,-0.0132019432882467,0.0479920925572514
2021-11-02,-0.0119749931618571,0.0188984521082602
2021-11-03,-0.0402764132246375,-0.1251732176480194
2021-11-04,-0.0871134297301371,-0.0121973271171251
2021-11-05,-0.0827404581518335,0.154358003683614
2021-11-08,-0.1402344473754055,0.0537606008098615
2021-11-09,-0.0625072997728628,-0.1884038297381873
2021-11-10,-0.0243840657529376,-0.0273732716528077
2021-11-11,0.1447764016273948,0.0586248318216314
2021-11-12,-0.0770042685170968,0.0999780647456645
2021-11-15,-0.0262068834155797,0.0535452032585938
2021-11-16,0.0472595224156975,-0.0785231556277722
2021-11-17,-0.1187735471482339,-0.2401907348253747
2021-11-18,-0.0012021997322638,0.1778192546425594
2021-11-19,0.1987877272379895,-0.1607857227014998
2021-11-22,0.1927504833787679,0.1153321549296379
2021-11-23,0.0267546774052521,-0.0437956211321494
2021-11-24,-0.1822332880563206,-0.0788667297197712
2021-11-26,0.8062201539675394,0.4005782014379899
2021-11-29,-0.062103210017085,-0.1540825510397553
2021-11-30,-0.0106507204473018,0.2727749145900209
